,sentence
0,Our current policy should help move the economy toward our statutory goals of maximum employment and price stability.
1,"Economic growth, which was subdued during the first half of the year, appears to have picked up."
2,Household spending continues to be the key source of that growth.
3,"The energy industry has been hard hit by the drop in oil prices since mid-2014, and investment in that sector continued to contract through the first half of the year."
4,"Turning to employment, job gains averaged about 180,000 per month over the past four months, about the same solid pace recorded since the beginning of the year."
5,"In the longer run, that’s well above the pace that we estimate is needed to provide work for new entrants in the job market."
6,The unemployment rate in August—4.9 percent—was the same as in January.
7,And a broader measure of unemployment has also flattened out—a measure that includes people who want and are available to work but have not searched recently as well as people who are working part time but would rather work full time.
8,"The fact that unemployment measures have been holding steady while the number of jobs has grown solidly shows that more people, presumably in response to better employment opportunities and higher wages, have started actively seeking and finding jobs."
9,Ongoing economic growth and an improving job market are key factors supporting our inflation outlook.
10,"Overall consumer price inflation—as measured by the price index for personal consumption expenditures—was less than 1 percent over the 12 months ending in July, still short of our 2 percent objective."
11,Much of this shortfall continues to reflect earlier declines in energy and import prices.
12,"Core inflation, which excludes energy and food prices that tend to be more volatile than other prices, has been running about 1½ percent."
13,"As transitory influences holding down inflation fade and as the job market strengthens further, we continue to expect inflation to rise to 2 percent over the next two to three years."
14,Our inflation outlook also rests importantly on our judgment that longer-run inflation expectations remain reasonably well anchored.
15,"However, we can’t take the stability of longer-run inflation expectations for granted, and we will continue to carefully monitor actual and expected progress toward our inflation goal."
16,"Indeed, we are fully committed to achieving our 2 percent inflation objective."
17,"As always, participants conditioned their projections on their own view of appropriate monetary policy, which in turn depends on each participant’s assessment of the multitude of factors that shape the outlook."
18,"The median projection for growth of inflation-adjusted gross domestic product, or GDP, is 1.8 percent this year."
19,This figure is somewhat lower than projected in June as a result of the weaker-than-expected growth seen in the first half of the year.
20,"In 2017 and 2018, the median growth projection is unchanged at 2 percent, somewhat higher than the median estimate of longer-run normal growth."
21,"In 2019, growth edges down to 1.8 percent, in line with its estimated longer-run rate, which has als—which has been revised down a bit since June."
22,"The median projection for the unemployment rate stands at 4.8 percent at the end of this year, a touch higher than in June."
23,"Over the next three years, the median unemployment rate runs near 4½ percent, modestly below the median estimate of its longer-run normal rate."
24,"Finally, the median inflation projection is 1.3 percent this year and rises to 1.9 percent next year and 2 percent in 2018 and 2019."
25,"Returning to monetary policy, the recent pickup in economic growth and continued progress in the labor market have strengthened the case for an increase in the federal funds rate."
26,"And while inflation remains low, we expect it to rise to our 2 percent objective over time."
27,"But with labor market slack being taken up at a somewhat slower pace than in previous years, scope for some further improvement in the labor market remaining, and inflation continuing to run below our 2 percent target, we chose to wait for further evidence of continued progress toward our objectives."
28,"This cautious approach to paring back monetary policy support is all the more appropriate given that short-term interest rates are still near zero, which means that we can more effectively respond to surprisingly strong inflation pressures in the future by raising rates than to a weakening labor market and falling inflation by cutting rates."
29,"That’s based on our view that the neutral nominal federal funds rate—that is, the interest rate that is neither expansionary nor contractionary and keeps the economy operating on an even keel—is currently quite low by historical standards."
30,"With the federal funds rate modestly below the neutral rate, the current stance of monetary policy should be viewed as modestly accommodative, which is appropriate to foster further progress toward our objectives."
31,"But since monetary policy is only modestly accommodative, there appears little risk of falling behind the curve in the near future, and gradual increases in the federal funds rate will likely be sufficient to get to a neutral policy stance over the next few years."
32,This view is consistent with participants’ projections of appropriate monetary policy.
33,"These forecasts represent participants’ individual assessments of appropriate policy, given their projections of economic growth, employment, inflation, and other factors at a particular point in time."
34,Growth was weak in the first half of the year; we’re seeing definite evidence that the economy is now expanding more strongly.
