,sentence
0,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability."
1,Today the Federal Open Market Committee kept interest rates near zero and maintained our asset purchases.
2,"These measures, along with our strong guidance on interest rates and on our balance sheet, will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete."
3,"Indicators of economic activity and employment have continued to strengthen, and real GDP this year appears to be on track to post its fastest rate of increase in decades."
4,Much of this rapid growth reflects the continued bounceback in activity from depressed levels.
5,Forecasts from FOMC participants for economic growth this year have been revised up since our March Summary of Economic Projections.
6,"As with overall economic activity, conditions in the labor market have continued to improve, although the pace of improvement has been uneven."
7,"Employment rose 419,000 per month, on average, in April and May, with the leisure and hospitality sector continuing to post notable gains."
8,"Employment in this sector and the economy as a whole remains well below pre- June 16, 2021 pandemic levels."
9,"The unemployment rate remained elevated in May at 5.8 percent, and this Chair Powell’s Press Conference FINAL figure understates the shortfall in employment, particularly as participation in the labor market has not moved up from the low rates that have prevailed for most of the past year."
10,"Factors related to the pandemic, such as caregiving needs, ongoing fears of the virus, and unemployment insurance payments, appear to be weighing on employment growth."
11,"These factors should wane in coming months against a backdrop of rising vaccinations, leading to more rapid gains in employment."
12,"Looking ahead, FOMC participants project the labor market to continue to improve, with the median projection for the unemployment rate standing at 4.5 percent at the end of this year and declining to 3.5 percent by the end of 2023."
13,Inflation has increased notably in recent months.
14,The 12-month change in PCE prices was 3.6 percent in April and will likely remain elevated in coming months before moderating.
15,"Part of the increase reflects the very low readings from early in the pandemic falling out of the calculation as well as the pass-through of past increases in oil prices to, to consumer energy prices."
16,"Beyond these effects, we are also seeing upward pressure on prices from the rebound in spending as the economy continues to reopen, particularly as supply bottlenecks have limited how quickly production in some sectors can respond in the near term."
17,"These bottleneck effects have been larger than anticipated, and FOMC participants have revised up their projections for, for inflation notably for this year."
18,"As these transitory supply effects abate, inflation is expected June 16, 2021 to drop back toward our longer-run goal, and the median inflation projection falls from Chair Powell’s Press Conference FINAL 3.4 percent this year to 2.1 percent next year and 2.2 percent in 2023."
19,"As the reopening continues, shifts in demand can be large and rapid, and bottlenecks, hiring difficulties, and other constraints could continue to limit how quickly supply can adjust, raising the possibility that inflation could turn out to be higher and more persistent than we expect."
20,"Our new framework for monetary policy emphasizes the importance of having well-anchored inflation expectations, both to foster price stability and to enhance our ability to promote our broad-based and inclusive maximum-employment goal."
