,sentence
0,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability."
1,"Today, in support of these goals, the Federal Open Market Committee kept interest rates near zero and updated its assessment of the progress that the economy has made toward the criteria specified in the Committee’s forward guidance for interest rates."
2,"In addition, in light of the strengthening labor market and elevated inflation pressures, we decided to speed up the reductions in our asset purchases."
3,"As I will explain, economic developments and changes in the outlook warrant this evolution of monetary policy, which will continue to provide appropriate support for the economy."
4,"Economic activity is on track to expand at a robust pace this year, reflecting progress on vaccinations and the reopening of the economy."
5,"Aggregate demand remains very strong, buoyed by fiscal and monetary policy support and the healthy financial positions of households and businesses."
6,"Notwithstanding the effects of the virus and supply constraints, FOMC participants continue to foresee rapid growth."
7,"As shown in our Summary of Economic Projections (SEP), the median projection for real GDP growth stands at 5.5 percent this year and 4 percent next year."
8,"Amid improving labor market conditions and very strong demand for workers, the economy has been making rapid progress toward maximum employment."
9,"The unemployment rate has declined substantially—falling 6/10 of a percentage point since our last December 15, 2021 meeting and reaching 4.2 percent in November."
10,"The recent improvements in labor market Chair Powell’s Press Conference FINAL conditions have narrowed the differences in employment across groups, especially for workers at the lower end of the wage distribution, as well as for African Americans and Hispanics."
11,"Looking ahead, FOMC participants project the labor market to continue to improve, with the median projection for the unemployment rate declining to 3.5 percent by the end of the year."
12,"Compared with the projections made in September, participants have revised their unemployment rate projections noticeably lower for this year and next."
13,Supply and demand imbalances related to the pandemic and [to] the reopening of the economy have continued to contribute to elevated levels of inflation.
14,"In particular, bottlenecks and supply constraints are limiting how quickly production can respond to higher demand in the near term."
15,"As a result, overall inflation is running well above our 2 percent longer-run goal and will likely continue to do so well into next year."
16,"While the drivers of higher inflation have been predominantly connected to the dislocations caused by the pandemic, price increases have now spread to a broader range of goods and services."
17,"Wages have also risen briskly, but, thus far, wage growth has not been a major contributor to the elevated levels of inflation."
18,"We are attentive to the risks that persistent real wage growth in excess of productivity [growth] could put December 15, 2021 upward pressure on inflation."
19,"Like most forecasters, we continue to expect inflation to decline to Chair Powell’s Press Conference FINAL levels closer to our 2 percent longer-run goal by the end of next year."
20,The median inflation projection of FOMC participants falls from 5.3 percent this year to 2.6 percent next year; this trajectory is notably higher than projected in September.
21,"We understand that high inflation imposes significant hardship, especially on those least able to meet the higher costs of essentials like food, housing, and transportation."
22,We are committed to our price-stability goal.
23,We will use our tools both to support the economy and a strong labor market and to prevent higher inflation from becoming entrenched.
24,The Fed’s monetary policy actions have been guided by our mandate to promote maximum employment and stable prices for the American people.
25,"With inflation having exceeded 2 percent for some time, the Committee expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment."
26,"We are phasing out our purchases more rapidly because, with elevated inflation pressures and a rapidly strengthening labor market, the economy no longer needs increasing amounts of policy support."
27,We at the Fed will do everything we can to complete the recovery in employment and achieve our price-stability goal.
28,"So maximum employment, if you look at our Statement on Longer-Run Goals and Monetary Policy Strategy, maximum employment is something that we look at a broad range of indicators."
29,"And those would include, of course, things like the unemployment rate, the labor force participation rate, job openings, wages, flows in and out of the labor force in various parts of the labor force."
30,"The Committee will make a judgment that we’ve achieved labor market conditions consistent with maximum employment when it makes that—it is, admittedly, a judgment call because it’s a range of factors."
31,"Unlike inflation, where we have one number that sort of dominates, it’s a broad range of things."
32,"So, as I mentioned in my opening remarks, in my view, we are making rapid progress toward maximum employment."
33,"And the economy is so much stronger now, so much closer to full employment."
34,"Inflation is running well above target, and growth is well above potential."
35,"And the maximum level of employment that’s consistent with price stability evolves over time within a—within a business cycle and over a longer period, in part reflecting [the] evolution of the factors that affect labor supply, including those related to the pandemic."
