,sentence
0,"Moreover, even after the initial increase in the target funds rate, our policy is likely to remain highly accommodative to support continued progress toward our objectives of maximum employment and 2 percent inflation."
1,We have seen continued progress toward our objective of maximum employment.
2,"The pace of employment growth has remained strong, with job gains averaging nearly 290,000 per month over the past three months."
3,The unemployment rate was 5.5 percent in February; that’s three-tenths lower than the latest reading available at the time of our December meeting.
4,Broader measures of job market conditions—such as those counting individuals who want and are available to work but have not actively searched recently and people who are working part time but would rather work full time—have shown similar improvement.
5,"Meanwhile, the labor force Chair Yellen’s Press Conference FINAL participation rate—the percentage of working-age Americans either working or seeking work—is lower than most estimates of its trend, and wage growth remains sluggish, suggesting that some cyclical weakness persists."
6,We continue to expect sufficient underlying strength in economic growth to support ongoing improvement in the labor market.
7,"After averaging about 2½ percent over 2014, growth of real gross domestic product appears to have slowed in the first quarter of this year, in part reflecting a moderation in household spending."
8,"In addition, the recovery in the housing sector remains subdued, and export growth looks to have weakened."
9,"Looking ahead, however, the Committee continues to expect a moderate pace of GDP growth, with robust job gains and lower energy prices supporting household spending."
10,"Inflation has declined further below our longer-run objective, largely reflecting the lower energy prices I just mentioned."
11,"Declining import prices have also restrained inflation, and in light of the recent appreciation of the dollar, will likely continue to do so in the months ahead."
12,"My colleagues and I continue to expect that as the effects of these transitory factors dissipate and as the labor market improves further, inflation will move gradually back toward our 2 percent objective over the medium term."
13,"In making this forecast, we are attentive to the low levels of market-based measures of inflation compensation."
14,"In contrast, survey-based measures of longer-term inflation expectations have remained stable."
15,The Committee will continue to monitor inflation developments carefully.
16,"As always, each participant’s projections March 18, 2015 are conditioned on his or her own view of appropriate monetary policy."
17,The unemployment rate Chair Yellen’s Press Conference FINAL projections over the next few years and in the longer run are generally a bit lower than the December projections.
18,"At the end of this year, the central tendency for the unemployment rate stands at 5 to 5.2 percent, in line with participants’ estimates of the longer-run normal unemployment rate."
19,Committee participants generally see the unemployment rate declining a little further over the course of 2016 and 2017.
20,"For economic growth, participants generally reduced their projections since December, with many citing a weaker outlook for net exports."
21,"Nonetheless, the central tendency of the growth projections for this year and next, at 2.3 to 2.7 percent, remains somewhat above estimates of the longer-run normal growth rate."
22,"Finally, FOMC participants project inflation to be quite low this year, largely reflecting lower energy and import prices."
23,"The central tendency of the inflation projections for this year is now below 1 percent, down noticeably since December."
24,"As the transitory factors holding down inflation abate, the central tendency rebounds to 1.7 to 1.9 percent next year and rises to 1.9 to 2 percent in 2017."
25,"Returning to monetary policy, as I noted at the outset, the Committee reaffirmed its view that the current 0 to ¼ percent target range for the federal funds rate remains appropriate."
26,"In December and January, the Committee judged that it could be patient in beginning to normalize the stance of monetary policy."
27,"As we noted in our statement, the decision to raise the target range will depend on our assessment of realized and expected progress toward our objectives of maximum employment and 2 percent inflation."
28,"We continue to base that assessment on a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments."
29,We anticipate that it will be appropriate to raise the target range for the federal funds rate when the Committee has seen further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.
