,sentence
0,"Of course, he’s best known for leading the fight to tame the double-digit inflation that he inherited as Chair, thus laying the foundation for the prosperity and price stability we enjoy today."
1,"As always, we base our decisions on judgment of how best to achieve the goals Congress has given us: maximum employment and price stability."
2,"With our decisions through the course of the past year, we believe that monetary policy is well positioned to serve the American people by supporting continued economic growth, a strong job market, and inflation near our symmetric 2 percent goal."
3,"Household spending has been strong, supported by a healthy job market, rising incomes, and solid consumer confidence."
4,"As has been the case for some time, sluggish growth December 11, 2019 abroad and trade developments have been weighing on those sectors."
5,"And with a strong household sector and supportive monetary and financial conditions, we expect moderate growth to continue."
6,"As seen from FOMC participants’ most recent projections, the median expectation for real GDP growth slows slightly over the next few years but remains near 2 percent."
7,"The unemployment rate has been near half-century lows for well more than a year, and the pace of job gains remains solid."
8,Employment gains have been broad based across all racial and ethnic groups and all levels of education.
9,These developments underscore for us the importance of sustaining the expansion so that the strong job market reaches more of those left behind.
10,We expect the job market to remain strong.
11,The median of participants’ projections for the unemployment rate remains below 4 percent over the next several years.
12,Inflation continues to run below our symmetric 2 percent objective.
13,"Over the 12 months through October, total PCE inflation was 1.3 percent, and core inflation—which excludes volatile food and energy prices and is a better indicator of future inflation—was 1.6 percent."
14,"While low and stable inflation is certainly a good thing, inflation that runs persistently below our objective can lead to an unhealthy dynamic in which longer-term inflation expectations drift down, pulling actual inflation even lower."
15,"In turn, interest rates would be lower as well and closer to their effective lower bound."
16,"As a result, the scope for interest rate reductions to support the economy in a future downturn would be diminished, resulting in worse economic outcomes December 11, 2019 for American families and businesses."
17,"Against the backdrop of a strong economy and supportive Chair Powell’s Press Conference FINAL monetary policy, we expect inflation will rise to 2 percent."
18,We’re strongly committed to achieving our symmetric 2 percent inflation goal.
19,"Over the course of the past year, our views about the path of interest rates that would best achieve our employment and inflation objectives changed significantly, as the economy faced some important challenges from weaker global growth and trade developments."
20,"As the year progressed, we adjusted the stance of monetary policy to cushion the economy from these developments and to provide some insurance against the associated risks."
21,"In addition, inflation pressures were unexpectedly muted, strengthening the case for a more supportive stance of policy."
22,"The medians of participants’ projections for economic growth, the unemployment rate, and inflation are little changed from a year ago, aside from a lower inflation projection for 2019."
23,"Of course, that is the function of monetary policy—to adjust interest rates to promote employment and price stability in response to forces acting on the economy."
24,"We believe that the current stance of monetary policy will support sustained growth, a strong labor market, and inflation near our symmetric 2 percent objective."
25,"As long as incoming information about the economy remains broadly consistent with this outlook, the current stance of monetary policy likely will remain appropriate."
26,"Finally, I wanted to note that we’ve been purchasing Treasury bills and conducting repurchase operations, consistent with the plan we announced in December.1 These technical operations are aimed at maintaining an ample level of reserves and addressing money market pressures that could adversely affect the implementation of monetary policy."
27,"Well, that’s—what’s happening there is the fact that the relationship between resource utilization, or unemployment, and inflation has just gotten weaker and weaker over the years."
28,"If you go back 50 years, you would have seen that, when there was—when labor markets were tight and unemployment was low, inflation moved right up."
29,"And then as the Fed got control of inflation, the connection got weaker and weaker and weaker, to the point where there’s still a connection, but it’s—it’s a very faint one."
30,"And we believe that policy is somewhat Chair Powell’s Press Conference FINAL accommodative, and we think that that’s the appropriate place for policy to be in order to drive up inflation."
31,"I mean, we—the—again, the relationship between slack in the economy and inflation is weak, has been weak."
32,"The same thing is true, but much less true, of inflation, the relationship between—in a way, the wage Phillips curve has a higher coefficient than the price Phillips curve does."
33,"What’s different is, you have a very different—you have very different structural characteristics in the economy, particularly around inflation."
34,"So now, as you can see, inflation is barely moving up, notwithstanding that unemployment is at 50-year lows and expected to remain there."
35,"And, by the way, this is—it’s a good thing that, you know, we think we can—I think we’ve learned that unemployment can remain at quite low levels for an extended period of time without unwanted upward pressure on inflation."
36,"In fact, we need some upward pressure on inflation to get back to 2 percent."
37,"And the purpose of all this, let’s remember, is to assure that our monetary policy decisions will be transmitted to the federal funds rate, which in turn affects other short-term rates."
38,"And in order to move rates up, I would want to see inflation that’s persistent and that’s significant—a significant move-up in inflation that’s also persistent before raising rates to address inflation concerns."
39,It happens to be my view that that’s what it would take to want to move interest rates up in order to deal with inflation.
40,"I think what you’re seeing is, you’ve got a full year of the median being flat, which is, we think, accommodative, modestly accommodative, and inflation not moving up very much, as we’ve discussed."
41,"And that underscores, I think, the challenge of getting inflation to move up."
42,"The Committee has wanted inflation to be at 2 percent, squarely at 2 percent, for—ever since I arrived in 2012."
43,"And it hasn’t happened, and it’s just—it’s because there are disinflationary forces around the world, and they’ve been stronger than, I think, people understood them to be."
44,"I will also say to you that a number of people wrote down, and you can’t see this at this level of detail, but—today—but a number of people did write down overshoots of inflation as appropriate—under appropriate policy."
45,"Well, it’s just that there is still, empirically, by many, many different—by the work of many different analysts, there is a relationship between resource utilization, by which I mean unemployment, and inflation."
46,That means that we can run at low levels of unemployment and have a historically good—in some dimensions—labor market without having to worry about inflation.
47,"It also means, though, that it’s not easy to move inflation up."
48,It’s been very challenging to get inflation to be at target.
49,"And I would also point out that this year, which has been a good year for the economy, inflation—core inflation is actually running at 1.6 percent, whereas it ran close to 2 percent most of last year."
50,"And so the—the changes that we’re looking at to the framework are—I think they take all of that on board, and—but they’re—what they’re—what they are designed to do is to strengthen the credibility of that—of that inflation target, but only if followed by policy."
51,"Ultimately, it will take time to establish—to move inflation expectations up from where they are, which appears to be a bit below 2 percent, will not happen overnight."
52,"You know, the Fed has great inflation credibility, but inflation expectations are anchored at about their 25-year average, which is a few ticks below 2 percent."
53,"And you’re right, though, that we’ve talked here a lot about inflation."
54,"And I think that the—I think, more broadly, over a period of years—many years—we’ve been learning that the natural rate of unemployment is lower."
55,"It’s just been—it’s in estimates not just at the Fed, but among—broadly among economists—labor economists have seen that the connection—that we can sustain much lower levels of unemployment than had been thought."
56,"And, as I mentioned, that’s a good thing because that means we—we don’t have to worry so much about inflation."
57,"I—you know, the Fed Listens events are about inflation to a much lesser extent than they are about maximum employment."
58,"If you’ve—if you’ve listened to or attended any of those, the discussion—we always focus on inflation as well, but the discussion is really around what’s happening in low- and moderate-income communities and among small businesses."
59,But it was help to get—helpful to get it in the context of a monetary policy review.
60,And I think that the fact that these communities have so much—such high levels of unemployment and low levels of labor force participation tells you that there is slack out there.
61,"And I think that does also inform our understanding of what we mean by “maximum employment.” And it’s been a very positive—I would say that the Fed Listens events have been—have been extraordinarily positive, and they’re certainly something we’ll repeat."
62,"You know, I—I think we have kind of internalized—and this isn’t—this isn’t news for today, this is something we’ve been saying for, you know, for several years—you’ve seen us moving down our estimates of the—of maximum employment."
63,"In fact, it’s already—it’s already understood, I think, that—that there’s more—even though we’re at 3½ percent unemployment, there’s actually more slack out there, in a sense."
64,"And—and the risks of, you know, using accommodative monetary policy, our tool, to explore that are relatively low."
65,"Well, we did, actually—if you look at the statement, you’ll notice that we—we did call out global developments and muted inflation pressures later in the statement."
66,"We had an economy growing at 3 percent, we had inflation at 2 percent, and we had a trillion and a half dollars’ worth of stimulus arriving, and the federal funds rate was 1.4 percent."
67,"Just look at the IMF’s forecasts of growth from, you know, the spring of 2018 and compare them to now."
68,"Monetary policy is not the right tool to react in the very short term to volatility and, you know, things that can change back and forth and back and forth as this has December 11, 2019 happened, as is probably typical of a—of a large complex negotiation."
69,"And what it is is, it’s an expression of the thinking about individual Committee members about appropriate monetary policy and the path of the economy."
70,"At this meeting, we talked about the way monetary policy affects different groups in the economy."
