,sentence
0,The Committee also updated its guidance regarding the likely future path of the short-term interest rates.
1,"As I’ll explain more fully in a moment, this change in our guidance does not indicate any change in the Committee’s policy intentions as set forth in its recent statements; rather, the change is meant to clarify how the Committee anticipates policy evolving after the unemployment rate declines below 6½ percent."
2,"Despite some softer recent data, the FOMC’s outlook for continued progress toward our goals of maximum employment and inflation returning to 2 percent remains broadly unchanged."
3,"The unemployment rate, at 6.7 percent, is three-tenths lower than the data available at the time of the December meeting."
4,"Further, broader measures of unemployment—such as the U-6 measure, which includes marginally attached workers and those working part time but preferring full-time work—have fallen even more than the headline unemployment rate over this period, and labor force participation has ticked up."
5,Inflation has continued to run below the Committee’s 2 percent objective.
6,"Given that longer-term inflation expectations appear to be well anchored, and in light of the ongoing recovery in the United States and in many economies around the world, the FOMC continues to expect inflation to move gradually back toward its objective."
7,The Committee is mindful that inflation running persistently below its objective could pose risks to economic performance.
8,"The Committee also recognizes, however, that policy actions tend to exert pressure on inflation that is manifest only gradually over time."
9,The FOMC will continue assessing incoming data carefully to ensure that policy is consistent with attaining the FOMC’s longer-run objectives of maximum employment and inflation of 2 percent.
10,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy."
11,The central tendency of the unemployment rate projections has shifted down by about two-tenths since December and now stands at between 6.1 and 6.3 percent at the end of this year.
12,The unemployment rate is projected to reach its longer-run normal level by the end of 2016.
13,The central tendency of the projections for real GDP growth stands at 2.8 to 3 percent for 2014 and remains somewhat above that of the estimates of longer-run normal growth through 2016.
14,"Meanwhile, as I noted, FOMC participants continue to see inflation moving only gradually back toward 2 percent over time as the economy expands."
15,"The central tendency of the inflation projections is 1.5 to 1.6 percent in 2014, rising to 1.7 to 2.0 percent in 2016."
16,"These sizable and still-increasing holdings will continue to put downward pressure on longer-term interest rates, support mortgage markets, and make financial conditions more accommodative, helping to support job creation and a return of inflation to the Committee’s objective."
17,"As before, if incoming information broadly supports the Committee’s expectation of ongoing improvement in labor markets and inflation moving back over time toward its longer-run objective, the Committee will likely continue to reduce the pace of asset purchases in measured steps at future meetings."
18,"However, purchases are not on a preset course, and the Committee’s decisions about the pace of purchases remain contingent on its outlook for jobs and inflation as well as its assessment of the likely efficacy and costs of such purchases."
19,Today the FOMC also updated its forward guidance regarding the path of short-term interest rates.
20,"In December 2012, the Committee first stated its guidance in terms of economic thresholds, stipulating that the current low range for the federal funds rate target would be appropriate at least as long as the unemployment rate remains above 6½ percent, inflation is projected to be no more than a half percentage point above our longer-run goal, and longer-term inflation expectations remain well anchored."
21,"Since that time, progress in the labor market has been more rapid than we had anticipated, while inflation has been lower than the Committee had expected."
22,"Although the thresholds served well as a useful guide to policy over the past year, last December the FOMC judged it appropriate to update that guidance, noting that the current target range for the federal funds rate would likely be maintained “well past the time that the unemployment rate declines below 6½ percent, especially if projected inflation continues to run below the Committee’s 2 percent longer-run goal.” Today the Committee has further revised its forward guidance to better reflect conditions as they now stand and are likely to evolve over coming quarters."
23,The revised formulation starts with a general description of the factors that drive FOMC decisionmaking and then provides the FOMC’s current assessment of what those factors will likely imply for the future path of short-term interest rates.
